,User,Partition,Type
275,senjohnmccain,1,p
276,weatherchannel,1,m
277,stevemartintogo,0,c
278,ericgarcetti,1,p
279,barackobama,1,p
280,davidaxelrod,1,p
281,condoleezzarice,1,p
282,ericcantor,1,p
283,wendydavis,1,p
284,nflnetwork,0,m
285,nickjonas,0,c
286,life,1,m
287,jimmyfallon,0,c
288,jeffarazzi,1,p
289,chrischristie,1,p
290,justinbieber,0,c
291,natgeotravel,1,m
292,preetbharara,1,p
293,berniesanders,1,p
294,pitbull,0,c
295,tppatriots,1,p
296,marketwatch,1,m
297,marvel,0,m
